location_id,sublocation_id,date,hourly_drybulb_temp,hourly_dew_point_temp,hourly_rel_humidity,hourly_wind_speed,hourly_wind_direction,hourly_precip
PRI,PR,1/27/2017 10:50,27,19,62,16,90,
PRI,PR,1/27/2017 11:50,28,19,58,16,80,
PRI,PR,1/27/2017 12:50,28,19,58,16,80,
PRI,PR,1/27/2017 13:50,28,20,62,13,90,
PRI,PR,1/27/2017 14:50,27,21,70,15,90,
PRI,PR,1/27/2017 15:50,27,20,66,14,100,
PRI,PR,1/27/2017 16:50,26,20,70,11,100,
PRI,PR,1/27/2017 17:50,25,21,79,11,90,
PRI,PR,1/27/2017 18:50,24,21,83,6,90,
PRI,PR,1/27/2017 19:50,24,21,83,3,100,
PRI,PR,1/27/2017 20:50,23,21,89,3,120,
PRI,PR,1/27/2017 21:50,23,20,83,3,140,
PRI,PR,1/27/2017 22:50,22,20,88,0,0,
PRI,PR,1/27/2017 23:50,22,19,83,0,0,
PRI,PR,1/28/2017 0:50,21,19,88,0,0,
PRI,PR,1/28/2017 6:50,19,19,100,0,0,
PRI,PR,1/28/2017 7:50,23,21,89,0,0,
PRI,PR,1/28/2017 8:50,26,21,74,0,0,
PRI,PR,1/28/2017 9:50,26,19,65,5,110,
PRI,PR,1/28/2017 10:50,28,19,58,5,60,
PRI,PR,1/28/2017 11:50,28,18,55,8,60,
PRI,PR,1/28/2017 12:50,28,20,62,10,70,
PRI,PR,1/28/2017 13:50,29,21,62,10,80,
PRI,PR,1/28/2017 14:50,28,21,66,11,90,
PRI,PR,1/28/2017 15:50,27,22,74,11,70,
PRI,PR,1/28/2017 16:50,26,22,79,10,80,
PRI,PR,1/28/2017 17:50,26,22,79,13,90,
PRI,PR,1/28/2017 18:50,25,22,83,11,90,
PRI,PR,1/28/2017 19:50,24,22,89,8,100,
PRI,PR,1/28/2017 20:50,24,22,89,6,110,
PRI,PR,1/28/2017 21:50,23,22,94,5,110,
PRI,PR,1/28/2017 22:50,23,21,89,5,110,
PRI,PR,1/28/2017 23:50,23,21,89,5,100,
PRI,PR,1/29/2017 0:50,23,21,89,3,110,
PRI,PR,1/29/2017 6:50,22,19,83,7,130,
PRI,PR,1/29/2017 7:50,22,19,83,7,120,
PRI,PR,1/29/2017 8:50,25,20,74,8,100,
PRI,PR,1/29/2017 9:50,27,19,62,6,120,
PRI,PR,1/29/2017 10:50,28,20,62,5,120,
PRI,PR,1/29/2017 11:50,29,21,62,14,90,
PRI,PR,1/29/2017 12:50,29,21,62,18,90,
PRI,PR,1/29/2017 13:50,29,21,62,17,90,
PRI,PR,1/29/2017 14:50,29,21,62,21,90,
PRI,PR,1/29/2017 15:50,28,22,70,22,70,
PRI,PR,1/29/2017 16:50,26,21,74,22,70,
PRI,PR,1/29/2017 17:50,26,21,74,11,90,
PRI,PR,1/29/2017 18:50,25,21,79,14,100,
PRI,PR,1/29/2017 19:50,24,22,89,7,110,
PRI,PR,1/29/2017 20:50,24,21,83,6,120,
PRI,PR,1/29/2017 21:50,23,19,78,5,110,
PRI,PR,1/29/2017 22:50,23,19,78,6,110,
PRI,PR,1/29/2017 23:50,22,19,83,6,120,
PRI,PR,1/30/2017 0:50,22,19,83,3,140,
PRI,PR,1/30/2017 1:50,21,19,88,5,120,
PRI,PR,1/30/2017 2:50,21,18,83,5,130,
PRI,PR,1/30/2017 3:50,20,18,88,5,110,
PRI,PR,1/30/2017 4:50,21,19,88,7,120,
PRI,PR,1/30/2017 5:50,20,18,88,0,0,
PRI,PR,1/30/2017 6:50,19,18,94,0,0,
PRI,PR,1/30/2017 7:50,20,18,88,0,0,
PRI,PR,1/30/2017 8:50,24,19,74,7,110,
PRI,PR,1/30/2017 9:50,26,20,70,11,90,
PRI,PR,1/30/2017 10:50,27,,,13,80,
PRI,PR,1/30/2017 11:50,28,21,66,14,60,
PRI,PR,1/30/2017 12:50,28,21,66,15,70,
PRI,PR,1/30/2017 13:50,28,21,66,15,70,
PRI,PR,1/30/2017 14:50,28,22,70,16,90,
PRI,PR,1/30/2017 15:50,28,21,66,14,80,
PRI,PR,1/30/2017 16:50,26,21,74,9,90,
PRI,PR,1/30/2017 17:50,26,21,74,10,100,
PRI,PR,1/30/2017 18:50,24,22,89,9,80,
PRI,PR,1/30/2017 19:50,24,21,83,8,80,
PRI,PR,1/30/2017 20:50,24,21,83,9,80,
PRI,PR,1/31/2017 6:50,22,21,94,5,100,
PRI,PR,1/31/2017 7:50,22,21,94,0,0,
PRI,PR,1/31/2017 8:50,24,22,89,5,100,
PRI,PR,1/31/2017 12:50,28,21,66,14,60,
PRI,PR,1/31/2017 13:50,28,22,70,15,60,
PRI,PR,1/31/2017 14:50,27,22,74,15,60,
PRI,PR,1/31/2017 15:50,27,21,70,17,90,
PRI,PR,1/31/2017 16:50,26,21,74,18,70,
PRI,PR,1/31/2017 17:50,24,22,89,17,90,
PRI,PR,1/31/2017 18:50,24,21,83,9,110,
PRI,PR,1/31/2017 19:50,23,20,83,3,120,
PRI,PR,1/31/2017 20:50,23,19,78,6,110,
PRI,PR,1/31/2017 21:50,23,20,83,6,110,
PRI,PR,1/31/2017 22:50,23,21,89,6,110,
PRI,PR,1/31/2017 23:50,23,21,89,,,
PRI,PR,2/1/2017 0:50,22,21,94,6,110,
PRI,PR,2/1/2017 6:50,22,21,94,9,100,
PRI,PR,2/1/2017 7:50,23,21,89,8,100,
PRI,PR,2/1/2017 8:50,24,22,89,11,100,
PRI,PR,2/1/2017 9:50,26,22,79,15,100,
PRI,PR,2/1/2017 10:50,27,22,74,13,90,
PRI,PR,2/1/2017 11:50,28,22,70,17,90,
PRI,PR,2/1/2017 12:50,28,21,66,17,100,
PRI,PR,2/1/2017 13:50,29,22,66,18,100,
PRI,PR,2/1/2017 14:50,28,22,70,21,70,
PRI,PR,2/1/2017 15:50,27,22,74,17,90,
PRI,PR,2/1/2017 16:50,27,22,74,21,90,
PRI,PR,2/1/2017 17:50,25,22,83,13,100,
PRI,PR,2/1/2017 18:50,25,22,83,15,100,
PRI,PR,2/1/2017 19:50,25,22,83,9,110,
PRI,PR,2/1/2017 20:50,24,22,89,10,110,
PRI,PR,2/1/2017 21:50,24,21,83,8,100,
PRI,PR,2/1/2017 22:50,23,19,78,8,100,
PRI,PR,2/1/2017 23:50,23,19,78,10,100,
PRI,PR,2/2/2017 0:50,22,19,83,6,120,
PRI,PR,2/2/2017 1:50,21,19,88,5,110,
PRI,PR,2/2/2017 2:50,21,19,88,6,110,
PRI,PR,2/2/2017 3:50,21,19,88,0,0,
PRI,PR,2/2/2017 6:50,21,19,88,7,120,
PRI,PR,2/2/2017 7:50,22,20,88,7,110,
PRI,PR,2/2/2017 8:50,24,20,78,7,100,
PRI,PR,2/2/2017 9:50,27,20,66,14,100,
PRI,PR,2/2/2017 10:50,27,21,70,15,90,
PRI,PR,2/2/2017 11:50,28,21,66,15,90,
PRI,PR,2/2/2017 12:50,28,22,70,17,60,
PRI,PR,2/2/2017 13:50,27,21,70,15,80,
PRI,PR,2/2/2017 14:50,28,22,70,16,90,
PRI,PR,2/2/2017 15:50,26,22,79,17,90,
PRI,PR,2/2/2017 16:50,25,22,83,10,80,
PRI,PR,2/2/2017 17:25,23,21,89,9,150,
PRI,PR,2/2/2017 17:50,22,21,94,0,0,
PRI,PR,2/2/2017 18:50,23,22,94,6,50,
PRI,PR,2/2/2017 19:50,22,21,94,5,140,
PRI,PR,2/2/2017 20:50,22,21,94,5,130,
PRI,PR,2/2/2017 21:50,22,22,100,3,150,
PRI,PR,2/2/2017 22:50,22,21,94,3,140,
PRI,PR,2/2/2017 23:50,21,21,100,5,150,
PRI,PR,2/3/2017 0:50,21,20,94,6,120,
PRI,PR,2/3/2017 6:50,22,20,88,7,110,
PRI,PR,2/3/2017 7:50,22,21,94,5,110,
PRI,PR,2/3/2017 8:50,24,22,89,9,110,
PRI,PR,2/3/2017 9:50,25,21,79,13,100,
PRI,PR,2/3/2017 10:50,27,22,74,15,90,
PRI,PR,2/3/2017 11:50,28,22,70,17,80,
PRI,PR,2/3/2017 12:50,28,22,70,18,70,
PRI,PR,2/3/2017 13:50,28,22,70,16,90,
PRI,PR,2/3/2017 14:50,28,22,70,20,60,
PRI,PR,2/3/2017 15:50,27,22,74,16,100,
PRI,PR,2/3/2017 16:50,27,22,74,18,90,
PRI,PR,2/3/2017 17:50,26,21,74,14,100,
PRI,PR,2/3/2017 18:50,24,21,83,11,90,
PRI,PR,2/3/2017 19:50,24,21,83,9,90,
PRI,PR,2/3/2017 20:50,24,21,83,9,100,
PRI,PR,2/3/2017 21:50,24,21,83,9,100,
PRI,PR,2/3/2017 22:50,23,21,89,7,110,
PRI,PR,2/3/2017 23:50,22,20,88,8,110,
PRI,PR,2/4/2017 0:50,22,19,83,6,120,
PRI,PR,2/4/2017 6:50,21,19,88,5,130,
PRI,PR,2/4/2017 7:50,23,20,83,7,110,
PRI,PR,2/4/2017 8:50,25,21,79,8,100,
PRI,PR,2/4/2017 9:50,27,21,70,9,110,
PRI,PR,2/4/2017 10:50,28,21,66,14,90,
PRI,PR,2/4/2017 11:50,28,21,66,15,70,
PRI,PR,2/4/2017 12:50,28,21,66,14,70,
PRI,PR,2/4/2017 13:50,28,22,70,15,70,
PRI,PR,2/4/2017 14:50,26,22,79,14,70,
PRI,PR,2/4/2017 15:50,26,22,79,14,70,
PRI,PR,2/4/2017 16:50,26,22,79,13,70,
PRI,PR,2/4/2017 17:50,24,20,78,10,110,
PRI,PR,2/4/2017 18:50,22,21,94,9,110,
PRI,PR,2/4/2017 19:50,22,19,83,7,130,
PRI,PR,2/4/2017 20:50,21,19,88,8,100,
PRI,PR,2/4/2017 21:50,21,20,94,8,130,
PRI,PR,2/4/2017 22:50,22,21,94,10,100,
PRI,PR,2/4/2017 23:50,22,21,94,10,100,
PRI,PR,2/5/2017 0:50,22,21,94,10,90,
PRI,PR,2/5/2017 6:50,23,20,83,9,110,
PRI,PR,2/5/2017 7:50,23,21,89,8,110,
PRI,PR,2/5/2017 8:50,25,21,79,11,110,
PRI,PR,2/5/2017 9:50,26,21,74,15,110,
PRI,PR,2/5/2017 10:50,27,19,62,18,100,
PRI,PR,2/5/2017 11:50,28,21,66,23,90,
PRI,PR,2/5/2017 12:50,28,19,58,21,90,
PRI,PR,2/5/2017 13:50,28,20,62,20,80,
PRI,PR,2/5/2017 14:50,28,20,62,20,90,
PRI,PR,2/5/2017 15:50,27,21,70,15,100,
PRI,PR,2/5/2017 16:50,26,21,74,15,100,
PRI,PR,2/5/2017 17:50,25,21,79,9,90,
PRI,PR,2/5/2017 18:50,24,21,83,8,100,
PRI,PR,2/5/2017 19:50,24,21,83,8,100,
PRI,PR,2/5/2017 20:50,24,22,89,13,90,
PRI,PR,2/5/2017 21:50,24,21,83,7,110,
PRI,PR,2/5/2017 22:50,23,21,89,7,110,
PRI,PR,2/5/2017 23:50,23,21,89,6,120,
PRI,PR,2/6/2017 0:50,23,21,89,6,110,
PRI,PR,2/6/2017 6:50,22,20,88,8,120,
PRI,PR,2/6/2017 7:50,22,21,94,7,110,
PRI,PR,2/6/2017 8:50,24,21,83,7,110,
PRI,PR,2/6/2017 9:50,26,21,74,7,100,
PRI,PR,2/6/2017 10:50,27,21,70,10,80,
PRI,PR,2/6/2017 11:50,27,22,74,13,70,
PRI,PR,2/6/2017 12:50,27,22,74,13,50,
PRI,PR,2/6/2017 13:50,26,21,74,15,80,
PRI,PR,2/6/2017 14:50,23,21,89,7,90,
PRI,PR,2/6/2017 15:50,24,21,83,3,60,
PRI,PR,2/6/2017 16:50,25,22,83,7,90,
PRI,PR,2/6/2017 17:50,22,21,94,7,90,
PRI,PR,2/6/2017 18:50,22,19,83,7,100,
PRI,PR,2/6/2017 19:50,23,21,89,5,110,
PRI,PR,2/7/2017 6:50,22,20,88,7,110,
PRI,PR,2/7/2017 7:50,23,20,83,6,110,
PRI,PR,2/7/2017 8:50,25,21,79,10,90,
PRI,PR,2/7/2017 9:50,26,21,74,10,110,
PRI,PR,2/7/2017 10:50,28,21,66,13,110,
PRI,PR,2/7/2017 11:50,28,22,70,13,90,
PRI,PR,2/7/2017 12:50,27,22,74,16,80,
PRI,PR,2/7/2017 13:50,28,22,70,18,90,
PRI,PR,2/7/2017 14:50,28,22,70,20,90,
PRI,PR,2/7/2017 15:50,28,22,70,16,100,
PRI,PR,2/7/2017 16:50,27,22,74,18,90,
PRI,PR,2/7/2017 17:50,26,22,79,17,100,
PRI,PR,2/7/2017 18:50,25,22,83,16,100,
PRI,PR,2/7/2017 19:50,25,21,79,11,110,
PRI,PR,2/7/2017 20:50,24,21,83,7,110,
PRI,PR,2/7/2017 21:50,23,19,78,9,110,
PRI,PR,2/7/2017 22:50,23,20,83,8,110,
PRI,PR,2/7/2017 23:50,23,19,78,9,110,
PRI,PR,2/8/2017 0:50,22,19,83,3,120,
PRI,PR,2/8/2017 6:50,21,18,83,3,140,
PRI,PR,2/8/2017 7:50,22,19,83,3,130,
PRI,PR,2/8/2017 8:50,25,21,79,8,110,
PRI,PR,2/8/2017 9:50,27,20,66,8,110,
PRI,PR,2/8/2017 10:50,28,21,66,11,70,
PRI,PR,2/8/2017 11:50,28,22,70,13,70,
PRI,PR,2/8/2017 12:50,28,22,70,13,60,
PRI,PR,2/8/2017 13:50,28,23,74,10,70,
PRI,PR,2/8/2017 14:50,28,22,70,14,80,
PRI,PR,2/8/2017 15:50,27,22,74,9,90,
PRI,PR,2/8/2017 16:50,27,22,74,3,70,
PRI,PR,2/8/2017 17:50,27,23,79,6,340,
PRI,PR,2/8/2017 18:50,26,23,84,6,340,
PRI,PR,2/8/2017 19:50,25,23,89,5,330,
PRI,PR,2/8/2017 20:50,25,23,89,0,0,
PRI,PR,2/8/2017 21:50,23,22,94,0,0,
PRI,PR,2/8/2017 22:50,22,22,100,0,0,
PRI,PR,2/8/2017 23:50,22,21,94,5,130,
PRI,PR,2/9/2017 0:50,22,19,83,7,120,
PRI,PR,2/9/2017 1:50,22,18,78,5,130,
PRI,PR,2/9/2017 2:50,22,18,78,5,120,
PRI,PR,2/9/2017 3:50,22,18,78,6,130,
PRI,PR,2/9/2017 6:50,20,18,88,3,130,
PRI,PR,2/9/2017 7:50,21,18,83,0,0,
PRI,PR,2/9/2017 8:50,25,19,69,0,0,
PRI,PR,2/9/2017 9:50,27,20,66,6,340,
PRI,PR,2/9/2017 10:50,26,20,70,5,20,
PRI,PR,2/9/2017 11:50,27,21,70,6,80,
PRI,PR,2/9/2017 12:50,28,21,66,7,60,
PRI,PR,2/9/2017 13:50,27,22,74,8,70,
PRI,PR,2/9/2017 14:50,27,22,74,9,70,
PRI,PR,2/9/2017 15:50,27,22,74,9,70,
PRI,PR,2/9/2017 16:50,27,22,74,10,80,
PRI,PR,2/9/2017 17:50,26,22,79,11,80,
PRI,PR,2/9/2017 18:50,24,21,83,8,90,
PRI,PR,2/9/2017 19:50,24,22,89,8,90,
PRI,PR,2/10/2017 6:50,19,18,94,5,60,
PRI,PR,2/10/2017 7:50,21,18,83,5,110,
PRI,PR,2/10/2017 8:50,25,19,69,8,100,
PRI,PR,2/10/2017 9:50,27,20,66,10,100,
PRI,PR,2/10/2017 10:50,27,21,70,7,70,
PRI,PR,2/10/2017 11:50,28,20,62,11,70,
PRI,PR,2/10/2017 12:50,27,21,70,14,80,
PRI,PR,2/10/2017 13:50,28,20,62,13,70,
PRI,PR,2/10/2017 14:50,28,21,66,14,60,
PRI,PR,2/10/2017 15:50,27,21,70,13,60,
PRI,PR,2/10/2017 16:50,27,20,66,13,70,
PRI,PR,2/10/2017 17:50,26,21,74,14,80,
PRI,PR,2/10/2017 18:50,24,21,83,13,90,
PRI,PR,2/10/2017 19:50,24,21,83,8,110,
PRI,PR,2/10/2017 20:50,23,19,78,8,120,
PRI,PR,2/10/2017 21:50,22,19,83,6,100,
PRI,PR,2/10/2017 22:50,22,19,83,7,110,
PRI,PR,2/10/2017 23:50,22,19,83,6,100,
PRI,PR,2/11/2017 0:50,22,19,83,6,130,
PRI,PR,2/11/2017 6:50,21,19,88,5,140,
PRI,PR,2/11/2017 7:50,22,19,83,8,120,
PRI,PR,2/11/2017 8:50,23,20,83,7,110,
PRI,PR,2/11/2017 9:50,26,20,70,13,90,
PRI,PR,2/11/2017 10:50,27,20,66,16,100,
PRI,PR,2/11/2017 11:50,28,19,58,15,90,
PRI,PR,2/11/2017 12:50,28,20,62,16,90,
PRI,PR,2/11/2017 13:50,28,20,62,17,60,
PRI,PR,2/11/2017 14:50,28,19,58,17,70,
PRI,PR,2/11/2017 15:50,27,19,62,21,60,
PRI,PR,2/11/2017 16:50,27,20,66,17,70,
PRI,PR,2/11/2017 17:50,26,19,65,15,90,
PRI,PR,2/11/2017 18:50,24,19,74,13,90,
PRI,PR,2/11/2017 19:50,23,19,78,10,90,
PRI,PR,2/11/2017 20:50,23,19,78,8,90,
PRI,PR,2/11/2017 21:50,22,19,83,5,150,
PRI,PR,2/11/2017 22:50,22,19,83,3,160,
PRI,PR,2/11/2017 23:50,22,19,83,5,140,
PRI,PR,2/12/2017 0:50,22,20,88,3,120,
PRI,PR,2/12/2017 6:50,21,19,88,0,0,
PRI,PR,2/12/2017 7:50,21,19,88,0,0,
PRI,PR,2/12/2017 8:50,24,21,83,6,120,
PRI,PR,2/12/2017 9:50,25,20,74,9,80,
PRI,PR,2/12/2017 10:50,27,21,70,11,100,
PRI,PR,2/12/2017 11:50,27,20,66,13,80,
PRI,PR,2/12/2017 12:50,27,20,66,13,80,
PRI,PR,2/12/2017 13:50,27,21,70,14,60,
PRI,PR,2/12/2017 14:50,27,21,70,14,60,
PRI,PR,2/12/2017 15:50,26,22,79,13,70,
PRI,PR,2/12/2017 16:50,25,21,79,11,80,
PRI,PR,2/12/2017 17:50,24,21,83,10,90,
PRI,PR,2/12/2017 18:50,23,21,89,9,90,
PRI,PR,2/12/2017 19:50,24,21,83,9,70,
PRI,PR,2/12/2017 20:50,24,21,83,9,80,
PRI,PR,2/12/2017 21:50,23,21,89,7,80,
PRI,PR,2/12/2017 22:50,23,21,89,11,60,
PRI,PR,2/12/2017 23:50,23,21,89,9,70,
PRI,PR,2/13/2017 0:50,22,21,94,5,130,
PRI,PR,2/13/2017 1:50,22,21,94,6,130,
PRI,PR,2/13/2017 2:50,21,20,94,5,130,
PRI,PR,2/13/2017 3:50,21,20,94,3,140,
PRI,PR,2/13/2017 6:50,20,19,94,3,140,
PRI,PR,2/13/2017 7:50,21,20,94,5,120,
PRI,PR,2/13/2017 8:50,23,20,83,5,130,
PRI,PR,2/13/2017 9:50,26,20,70,8,110,
PRI,PR,2/13/2017 10:50,26,21,74,9,40,
PRI,PR,2/13/2017 11:50,24,21,83,9,40,
PRI,PR,2/13/2017 12:50,26,21,74,10,30,
PRI,PR,2/13/2017 13:50,26,21,74,9,50,
PRI,PR,2/13/2017 14:50,27,21,70,13,40,
PRI,PR,2/13/2017 15:50,27,20,66,10,70,
PRI,PR,2/13/2017 16:50,26,19,65,9,60,
PRI,PR,2/13/2017 17:50,25,19,69,9,70,
PRI,PR,2/13/2017 18:50,24,19,74,9,60,
PRI,PR,2/13/2017 19:50,24,19,74,8,60,
PRI,PR,2/13/2017 20:50,24,19,74,8,60,
PRI,PR,2/14/2017 6:50,20,18,88,5,130,
PRI,PR,2/14/2017 7:50,21,18,83,6,130,
PRI,PR,2/14/2017 8:50,24,19,74,7,110,
PRI,PR,2/14/2017 9:50,26,19,65,10,90,
PRI,PR,2/14/2017 10:50,26,19,65,13,70,
PRI,PR,2/14/2017 11:50,27,19,62,11,80,
PRI,PR,2/14/2017 12:50,28,19,58,10,80,
PRI,PR,2/14/2017 13:50,27,20,66,13,60,
PRI,PR,2/14/2017 14:50,27,20,66,10,40,
PRI,PR,2/14/2017 15:50,26,19,65,10,70,
PRI,PR,2/14/2017 16:50,26,19,65,11,70,
PRI,PR,2/14/2017 17:50,25,19,69,8,70,
PRI,PR,2/14/2017 18:50,23,19,78,7,100,
PRI,PR,2/14/2017 19:50,23,18,74,5,100,
PRI,PR,2/14/2017 20:50,23,18,74,6,90,
PRI,PR,2/14/2017 21:50,22,18,78,5,130,
PRI,PR,2/14/2017 22:50,21,18,83,6,120,
PRI,PR,2/14/2017 23:50,21,18,83,5,140,
PRI,PR,2/15/2017 0:50,21,18,83,6,130,
PRI,PR,2/15/2017 1:50,20,18,88,3,140,
PRI,PR,2/15/2017 2:50,20,18,88,5,150,
PRI,PR,2/15/2017 3:50,20,18,88,5,150,
PRI,PR,2/15/2017 7:50,22,18,78,7,120,
PRI,PR,2/15/2017 9:50,26,18,61,11,100,
PRI,PR,2/15/2017 10:50,27,18,58,10,90,
PRI,PR,2/15/2017 11:50,26,19,65,9,70,
PRI,PR,2/15/2017 12:50,27,19,62,9,40,
PRI,PR,2/15/2017 13:50,27,19,62,9,40,
PRI,PR,2/15/2017 14:50,26,19,65,8,30,
PRI,PR,2/15/2017 15:50,27,19,62,8,30,
PRI,PR,2/15/2017 17:50,26,17,58,7,70,
PRI,PR,2/15/2017 18:50,23,17,69,6,80,
PRI,PR,2/15/2017 19:50,23,17,69,7,130,
PRI,PR,2/15/2017 20:50,22,18,78,5,140,
PRI,PR,2/15/2017 21:50,22,18,78,5,140,
PRI,PR,2/15/2017 22:50,21,18,83,5,150,
PRI,PR,2/15/2017 23:50,21,18,83,0,0,
PRI,PR,2/16/2017 0:50,21,18,83,0,0,
PRI,PR,2/16/2017 6:50,20,17,83,0,0,
PRI,PR,2/16/2017 7:50,21,18,83,0,0,
PRI,PR,2/16/2017 8:50,24,18,69,0,0,
PRI,PR,2/16/2017 9:50,26,18,61,5,60,
PRI,PR,2/16/2017 10:50,27,17,54,7,50,
PRI,PR,2/16/2017 11:50,27,18,58,7,60,
PRI,PR,2/16/2017 12:50,27,17,54,7,20,
PRI,PR,2/16/2017 13:50,27,18,58,5,20,
PRI,PR,2/16/2017 14:50,26,19,65,3,360,
PRI,PR,2/16/2017 15:50,26,20,70,6,10,
PRI,PR,2/16/2017 16:50,26,20,70,6,40,
PRI,PR,2/16/2017 17:50,26,19,65,6,50,
PRI,PR,2/16/2017 18:50,24,19,74,6,100,
PRI,PR,2/16/2017 19:50,23,19,78,3,130,
PRI,PR,2/16/2017 20:50,23,18,74,3,140,
PRI,PR,2/17/2017 6:50,19,18,94,5,180,
PRI,PR,2/17/2017 7:50,21,19,88,5,180,
PRI,PR,2/17/2017 8:50,24,21,83,0,0,
PRI,PR,2/17/2017 9:50,26,21,74,5,330,
PRI,PR,2/17/2017 10:50,27,21,70,5,10,
PRI,PR,2/17/2017 11:50,27,21,70,7,360,
PRI,PR,2/17/2017 12:50,27,21,70,7,20,
PRI,PR,2/17/2017 13:50,27,20,66,8,30,
PRI,PR,2/17/2017 14:50,27,21,70,6,10,
PRI,PR,2/17/2017 15:50,27,19,62,8,360,
PRI,PR,2/17/2017 16:50,26,21,74,6,30,
PRI,PR,2/17/2017 17:50,26,20,70,5,10,
PRI,PR,2/17/2017 18:50,24,20,78,3,60,
PRI,PR,2/17/2017 19:50,23,20,83,3,100,
PRI,PR,2/17/2017 20:50,23,20,83,3,140,
PRI,PR,2/17/2017 21:50,22,19,83,0,0,
PRI,PR,2/17/2017 22:50,21,19,88,0,0,
PRI,PR,2/18/2017 0:50,21,18,83,5,160,
PRI,PR,2/18/2017 6:50,20,18,88,6,130,
PRI,PR,2/18/2017 7:50,21,18,83,3,130,
PRI,PR,2/18/2017 8:50,24,20,78,7,100,
PRI,PR,2/18/2017 9:50,26,19,65,7,90,
PRI,PR,2/18/2017 10:50,27,17,54,10,80,
PRI,PR,2/18/2017 11:50,28,19,58,14,70,
PRI,PR,2/18/2017 12:50,28,19,58,11,90,
PRI,PR,2/18/2017 13:50,28,19,58,13,70,
PRI,PR,2/18/2017 14:50,27,20,66,15,60,
PRI,PR,2/18/2017 15:50,27,21,70,13,70,
PRI,PR,2/18/2017 16:50,26,21,74,15,60,
PRI,PR,2/18/2017 17:50,25,21,79,11,80,
PRI,PR,2/18/2017 18:50,23,20,83,7,100,
PRI,PR,2/18/2017 19:50,23,19,78,3,130,
PRI,PR,2/18/2017 20:50,22,19,83,0,0,
PRI,PR,2/18/2017 21:50,22,19,83,3,140,
PRI,PR,2/18/2017 22:50,22,18,78,3,150,
PRI,PR,2/18/2017 23:50,21,18,83,3,130,
PRI,PR,2/19/2017 0:50,21,18,83,3,140,
PRI,PR,2/19/2017 6:50,21,18,83,5,70,
PRI,PR,2/19/2017 7:50,21,19,88,6,110,
PRI,PR,2/19/2017 8:50,21,20,94,7,80,
PRI,PR,2/19/2017 9:50,22,21,94,6,60,
PRI,PR,2/19/2017 10:50,22,21,94,10,50,
PRI,PR,2/19/2017 11:50,23,21,89,11,80,
PRI,PR,2/19/2017 12:50,24,20,78,10,110,
PRI,PR,2/19/2017 13:50,26,21,74,10,80,
PRI,PR,2/19/2017 14:50,26,20,70,10,90,
PRI,PR,2/19/2017 15:50,26,20,70,10,70,
PRI,PR,2/19/2017 16:50,24,20,78,9,80,
PRI,PR,2/19/2017 17:50,23,21,89,5,100,
PRI,PR,2/19/2017 18:50,22,21,94,5,130,
PRI,PR,2/19/2017 19:50,21,20,94,3,180,
PRI,PR,2/19/2017 20:50,21,20,94,3,230,
PRI,PR,2/19/2017 21:50,21,19,88,0,0,
PRI,PR,2/19/2017 22:50,21,19,88,3,160,
PRI,PR,2/19/2017 23:50,21,19,88,3,160,
PRI,PR,2/20/2017 0:50,21,19,88,3,150,
PRI,PR,2/20/2017 1:50,21,19,88,5,150,
PRI,PR,2/20/2017 2:50,21,19,88,3,130,
PRI,PR,2/20/2017 3:50,21,19,88,3,140,
PRI,PR,2/20/2017 4:50,22,19,83,0,0,
PRI,PR,2/20/2017 5:50,20,19,94,0,0,
PRI,PR,2/20/2017 6:50,19,19,100,5,190,
PRI,PR,2/20/2017 7:50,22,19,83,0,0,
PRI,PR,2/20/2017 8:50,24,20,78,3,310,
PRI,PR,2/20/2017 9:50,29,19,55,5,240,
PRI,PR,2/20/2017 10:50,27,19,62,6,210,
PRI,PR,2/20/2017 11:50,26,20,70,13,260,
PRI,PR,2/20/2017 12:50,27,20,66,14,250,
PRI,PR,2/20/2017 13:50,28,21,66,15,260,
PRI,PR,2/20/2017 14:50,27,19,62,16,270,
PRI,PR,2/20/2017 15:50,27,19,62,15,250,
PRI,PR,2/20/2017 16:50,27,19,62,14,250,
PRI,PR,2/20/2017 17:50,25,19,69,7,260,
PRI,PR,2/20/2017 18:50,24,19,74,6,260,
PRI,PR,2/20/2017 19:50,24,19,74,6,250,
PRI,PR,2/20/2017 20:50,23,20,83,6,260,
PRI,PR,2/20/2017 21:50,24,21,83,5,260,
PRI,PR,2/20/2017 22:50,23,21,89,7,270,
PRI,PR,2/20/2017 23:50,23,21,89,10,290,
PRI,PR,2/21/2017 6:50,23,16,65,14,330,
PRI,PR,2/21/2017 7:50,24,16,61,11,340,
PRI,PR,2/21/2017 8:50,24,17,65,11,350,
PRI,PR,2/21/2017 9:50,24,18,69,10,360,
PRI,PR,2/21/2017 10:50,26,18,61,13,360,
PRI,PR,2/21/2017 11:50,26,17,58,11,340,
PRI,PR,2/21/2017 12:50,26,18,61,9,360,
PRI,PR,2/21/2017 13:33,25,18,65,15,40,
PRI,PR,2/21/2017 13:50,24,18,69,8,40,
PRI,PR,2/21/2017 14:50,26,19,65,11,360,
PRI,PR,2/21/2017 15:50,26,18,61,9,10,
PRI,PR,2/21/2017 16:50,25,18,65,9,20,
PRI,PR,2/21/2017 17:50,24,17,65,7,20,
PRI,PR,2/21/2017 18:50,23,18,74,10,20,
PRI,PR,2/21/2017 19:50,23,18,74,8,30,
PRI,PR,2/21/2017 20:50,24,18,69,9,30,
